iteration,cumulative_seconds,relative_gap
4402,178.1426911354,2.081916349864e-04
4403,178.1749801636,2.086219215035e-04
4404,178.2150781155,2.139898491788e-04
4405,178.2560362816,2.100993582971e-04
4406,178.2947163582,2.095834799326e-04
4407,178.3246393204,2.081047676633e-04
4408,178.3556282520,2.062900482064e-04
4409,178.3999965191,2.139488922955e-04
4410,178.4396493435,2.126984374697e-04
4411,178.4831399918,2.116284587025e-04
4412,178.5200808048,2.110509951130e-04
4413,178.5538167953,2.112565047478e-04
4414,178.6072146893,2.083189297992e-04
4415,178.6403667927,2.109823048926e-04
4416,178.6862554550,2.027827986800e-04
4417,178.7283473015,2.112407455037e-04
4418,178.7572803497,2.078425137820e-04
4419,178.8014295101,2.043817531739e-04
4420,178.8501389027,2.130884057356e-04
4421,178.8938882351,2.100121488514e-04
4422,178.9376988411,2.077464092617e-04
4423,178.9831802845,2.135884686278e-04
4424,179.0043730736,2.062893808465e-04
4425,179.0360229015,2.102104452970e-04
4426,179.0911908150,2.107733746330e-04
4427,179.1372871399,2.021878831880e-04
4428,179.1825566292,2.060292078036e-04
4429,179.2095479965,2.163406235099e-04
4430,179.2416129112,2.074528665989e-04
4431,179.2794349194,2.056641131625e-04
4432,179.3146882057,2.092721680979e-04
4433,179.3409326077,2.107506452224e-04
4434,179.3837351799,2.117971615312e-04
4435,179.4154012203,2.124373461218e-04
4436,179.4563000202,2.053553109860e-04
4437,179.4855852127,2.036374030176e-04
4438,179.5215809345,2.071696294833e-04
4439,179.5628809929,2.063359824627e-04
4440,179.6047296524,2.083907961057e-04
4441,179.6393685341,2.079427904091e-04
4442,179.6659073830,2.060765110185e-04
4443,179.6952571869,2.101686387339e-04
4444,179.7175376415,2.085167813214e-04
4445,179.7451658249,2.079997748433e-04
4446,179.7687864304,2.117312899633e-04
4447,179.7969253063,2.096244189436e-04
4448,179.8341314793,2.087211937472e-04
4449,179.8734147549,2.068113202910e-04
4450,179.9144284725,2.085592564424e-04
4451,179.9502756596,2.129817943566e-04
4452,179.9814326763,2.024925995014e-04
4453,180.0197603703,2.092331964130e-04
4454,180.0493285656,2.098851075937e-04
4455,180.0726003647,2.098685829148e-04
4456,180.1100950241,2.018486770040e-04
4457,180.1796936989,2.065762083537e-04
4458,180.2146975994,2.089868429855e-04
4459,180.2490882874,2.073066364068e-04
4460,180.2941472530,2.100266737008e-04
4461,180.3298768997,2.085768523690e-04
4462,180.3678517342,2.077303031186e-04
4463,180.4057352543,2.074117695165e-04
4464,180.4504883289,2.042951246606e-04
4465,180.4917888641,2.065729712432e-04
4466,180.5229172707,2.122103380692e-04
4467,180.5524606705,2.008034220003e-04
4468,180.5819795132,2.067668632400e-04
4469,180.6245057583,2.092682930392e-04
4470,180.6688172817,2.014786992649e-04
4471,180.7044577599,2.090121338011e-04
4472,180.7390322685,2.158078205481e-04
4473,180.7590208054,2.069629035960e-04
4474,180.7848775387,2.042148657036e-04
4475,180.8243741989,2.094325975789e-04
4476,180.8675742149,2.125695229909e-04
4477,180.9063446522,2.052065419555e-04
4478,180.9416649342,2.057125282397e-04
4479,180.9714894295,2.036591726069e-04
4480,181.0109310150,2.038426226818e-04
4481,181.0496153831,2.067899160560e-04
4482,181.0961959362,2.100508926164e-04
4483,181.1258466244,2.051613442171e-04
4484,181.1553595066,2.064867980042e-04
4485,181.1830666065,2.076303510942e-04
4486,181.2229461670,2.075320595822e-04
4487,181.2593069077,2.022011076123e-04
4488,181.3013279438,2.126956730555e-04
4489,181.3407635689,2.037479327647e-04
4490,181.3897104263,2.024014393540e-04
4491,181.4366061687,2.112699128721e-04
4492,181.4722933769,2.026851323172e-04
4493,181.5051045418,1.997733178192e-04
4494,181.5548427105,2.061346167784e-04
4495,181.6056149006,2.004646554350e-04
4496,181.6542842388,2.029076263450e-04
4497,181.6993105412,2.072888246155e-04
4498,181.7230987549,2.014863645587e-04
4499,181.7540836334,2.066111046683e-04
4500,181.7857894897,2.134430057941e-04
4501,181.8338904381,2.066006739450e-04
4502,181.8735916615,2.035092280843e-04
4503,181.9160404205,2.026110171167e-04
4504,181.9459352493,2.035079941508e-04
4505,181.9862515926,2.099871798330e-04
4506,182.0187859535,2.036024379710e-04
4507,182.0526556969,2.004537083945e-04
4508,182.0762295723,2.101298142725e-04
4509,182.1074736118,2.032234015143e-04
4510,182.1466350555,2.018562942250e-04
4511,182.1827101707,2.077047985265e-04
4512,182.2238512039,2.046589394771e-04
4513,182.2593228817,2.061006963540e-04
4514,182.3024003506,2.046452414571e-04
4515,182.3328306675,2.035905937372e-04
4516,182.3756980896,2.104173008376e-04
4517,182.4154710770,2.022709223597e-04
4518,182.4474709034,2.023776996537e-04
4519,182.4813456535,2.062041386782e-04
4520,182.5175485611,1.993995595228e-04
4521,182.5471594334,2.070254009137e-04
4522,182.5800406933,2.055443827380e-04
4523,182.6157655716,2.007842585779e-04
4524,182.6538569927,2.071413813014e-04
4525,182.6918473244,2.006716626764e-04
4526,182.7168200016,2.034707124329e-04
4527,182.7520105839,2.098469152318e-04
4528,182.7743117809,2.033234460248e-04
4529,182.8012769222,2.086231435614e-04
4530,182.8319923878,2.048296190369e-04
4531,182.8704042435,2.017842260285e-04
4532,182.9104940891,2.024113550225e-04
4533,182.9431591034,2.031714507779e-04
4534,182.9729888439,2.037861473308e-04
4535,183.0165977478,2.040769043044e-04
4536,183.0635116100,2.038191981243e-04
4537,183.1053414345,2.012557143056e-04
4538,183.1519627571,2.058734806878e-04
4539,183.2007098198,2.039765464536e-04
4540,183.2316708565,2.007767945057e-04
4541,183.2612786293,2.015008274496e-04
4542,183.3037102222,2.044554589411e-04
4543,183.3514173031,1.994724419834e-04
4544,183.3825509548,2.056732860183e-04
4545,183.4157075882,2.006407957624e-04
4546,183.4558041096,2.043298062841e-04
4547,183.4987213612,2.058961676422e-04
4548,183.5365819931,2.019536273834e-04
4549,183.5653154850,2.036781728606e-04
4550,183.5989570618,2.018283407599e-04
4551,183.6484248638,2.007384857932e-04
4552,183.7042610645,2.007556230261e-04
4553,183.7462775707,2.028636009558e-04
4554,183.7830128670,2.055218558350e-04
4555,183.8191573620,2.040541966638e-04
4556,183.8461613655,2.021926129086e-04
4557,183.8752942085,2.022027235007e-04
4558,183.9062721729,2.062441729492e-04
4559,183.9475355148,2.003843506305e-04
4560,184.0110254288,2.024860288105e-04
4561,184.0816640854,1.999539694859e-04
4562,184.1162943840,2.012790138563e-04
4563,184.1640651226,2.073132779404e-04
4564,184.1947541237,1.990873882513e-04
4565,184.2264676094,2.018465305985e-04
4566,184.2562499046,2.037731665382e-04
4567,184.2960133553,2.050888430620e-04
4568,184.3271567822,2.030190668816e-04
4569,184.3703405857,2.017835394394e-04
4570,184.4248845577,2.040793833684e-04
4571,184.4731912613,2.032206365161e-04
4572,184.5155634880,2.022421012727e-04
4573,184.5455679893,2.036414614832e-04
4574,184.5747261047,2.019330381001e-04
4575,184.6202111244,1.992702538498e-04
4576,184.6613676548,2.031883664968e-04
4577,184.6989772320,2.053772274784e-04
4578,184.7311255932,2.047842269800e-04
4579,184.7704479694,1.999509358847e-04
4580,184.8022460938,2.062520202386e-04
4581,184.8344099522,2.011334812647e-04
4582,184.8722014427,2.002471227706e-04
4583,184.9129209518,2.057327147147e-04
4584,184.9519345760,1.982774532652e-04
4585,184.9855885506,2.025901657564e-04
4586,185.0236630440,2.049194858781e-04
4587,185.0551404953,2.014182222511e-04
4588,185.0882959366,2.039849124463e-04
4589,185.1315906048,2.027667488726e-04
4590,185.1762855053,2.005348544673e-04
4591,185.2242529392,2.011456084196e-04
4592,185.2598364353,2.007072245066e-04
4593,185.2905323505,2.022191497917e-04
4594,185.3390741348,1.982717625013e-04
4595,185.3700704575,1.976322605056e-04
4596,185.4012608528,2.065832736328e-04
4597,185.4330451488,2.058696561503e-04
4598,185.4840555191,1.994400564128e-04
4599,185.5202877522,1.961135560994e-04
4600,185.6056470871,1.988892312209e-04
4601,185.6846287251,1.996099740435e-04
4602,185.7320053577,2.084047674547e-04
4603,185.7756147385,1.990248634353e-04
4604,185.8180358410,1.976048814127e-04
4605,185.8527181149,2.032756150624e-04
4606,185.8909559250,1.995282987654e-04
4607,185.9340584278,2.005129357503e-04
4608,185.9689238071,2.056596986663e-04
4609,186.0054914951,1.968616604517e-04
4610,186.0554575920,1.982992850503e-04
4611,186.0888953209,2.026108111050e-04
4612,186.1241333485,1.985716949926e-04
4613,186.1776695251,1.989663666039e-04
4614,186.2149670124,2.004269038986e-04
4615,186.2557139397,2.005907492745e-04
4616,186.2916910648,2.008188966458e-04
4617,186.3231587410,1.973092661476e-04
4618,186.3636329174,2.001215551611e-04
4619,186.3932445049,1.998982970979e-04
4620,186.4438762665,2.016787639633e-04
4621,186.4880850315,2.011576587865e-04
4622,186.5307474136,1.947370243352e-04
4623,186.5693526268,1.990414274112e-04
4624,186.6171588898,2.005763482027e-04
4625,186.6658170223,1.993537999246e-04
4626,186.7010378838,1.999533533357e-04
4627,186.7389059067,2.006119136688e-04
4628,186.7799065113,2.000107646921e-04
4629,186.8119890690,2.035601902334e-04
4630,186.8387074471,1.974454239968e-04
4631,186.8806774616,1.982529245577e-04
4632,186.9152460098,1.976547894065e-04
4633,186.9557015896,1.983742957263e-04
4634,187.0122170448,1.988490867643e-04
4635,187.0499515533,1.968505798017e-04
4636,187.0863757133,1.990911379300e-04
4637,187.1210272312,2.007661297360e-04
4638,187.1624732018,1.993291434688e-04
4639,187.1944530010,1.994740126512e-04
4640,187.2412996292,1.961854243250e-04
4641,187.2760391235,1.966871657596e-04
4642,187.3194057941,2.051850269036e-04
4643,187.3586318493,1.968435495545e-04
4644,187.3985331059,2.013427712235e-04
4645,187.4412500858,1.967021061208e-04
4646,187.4850730896,1.972944430377e-04
4647,187.5213644505,2.028493036881e-04
4648,187.5562391281,1.977620462920e-04
4649,187.6045293808,1.926465365615e-04
4650,187.6334035397,2.004040191838e-04
4651,187.6792452335,1.989364951517e-04
4652,187.7251021862,1.994653546176e-04
4653,187.7582204342,2.007468034500e-04
4654,187.7901144028,1.958777660903e-04
4655,187.8324599266,1.944782945878e-04
4656,187.8682525158,2.045416023538e-04
4657,187.8990910053,1.994584489750e-04
4658,187.9305341244,2.000208088783e-04
4659,187.9649653435,1.982870047763e-04
4660,187.9980926514,1.994238426844e-04
4661,188.0319323540,1.984890080605e-04
4662,188.0737245083,1.983734653522e-04
4663,188.1230237484,1.934915880761e-04
4664,188.1582088470,1.978161952608e-04
4665,188.2004940510,1.991509583873e-04
4666,188.2335543633,1.959745170625e-04
4667,188.2701466084,1.957208129555e-04
4668,188.3083467484,1.988380549900e-04
4669,188.3389666080,1.991308412963e-04
4670,188.3762130737,2.013975790881e-04
4671,188.4223971367,1.950824475650e-04
4672,188.4583158493,1.943367629328e-04
4673,188.4991779327,2.032536179569e-04
4674,188.5396366119,1.967330709003e-04
4675,188.5830054283,1.956422357444e-04
4676,188.6223895550,2.007643034661e-04
4677,188.6501970291,1.997967816657e-04
4678,188.6837847233,1.947118335999e-04
4679,188.7354457378,1.990928651976e-04
4680,188.7866737843,1.951784006100e-04
4681,188.8335039616,2.024072873537e-04
4682,188.8870155811,1.976417717090e-04
4683,188.9235260487,1.981081533268e-04
4684,188.9567971230,1.931298210671e-04
4685,188.9945683479,1.976673927314e-04
4686,189.0395808220,1.995651351602e-04
4687,189.0772175789,1.940096182289e-04
4688,189.1160657406,1.976728146307e-04
4689,189.1470701694,1.926330823585e-04
4690,189.1797804832,2.019005197113e-04
4691,189.2151107788,2.030121181110e-04
4692,189.2512240410,1.935305059033e-04
4693,189.2852916718,1.960000933734e-04
4694,189.3223934174,1.938188738743e-04
4695,189.3666934967,2.030467777965e-04
4696,189.3914735317,1.994488189869e-04
4697,189.4356060028,1.939955612785e-04
4698,189.4773294926,1.978722811698e-04
4699,189.5108368397,1.977992759225e-04
4700,189.5476288795,1.987403423710e-04
4701,189.5902040005,1.941038476445e-04
4702,189.6283957958,1.993070656828e-04
4703,189.6683213711,1.935202753863e-04
4704,189.7072176933,1.971672656485e-04
4705,189.7446272373,2.000716448950e-04
4706,189.7808551788,1.924677142650e-04
4707,189.8384168148,1.941528434568e-04
4708,189.8735430241,2.053387519454e-04
4709,189.9153041840,1.990389988790e-04
4710,189.9567246437,1.926739872785e-04
4711,189.9999213219,1.949238445316e-04
4712,190.0338397026,1.949501054527e-04
4713,190.0672390461,1.962932586022e-04
4714,190.1148900986,1.998655485767e-04
4715,190.1516523361,1.975505577691e-04
4716,190.1980962753,1.946830080694e-04
4717,190.2336771488,1.951870456393e-04
4718,190.2670679092,2.017246374872e-04
4719,190.2991485596,1.945016209446e-04
4720,190.3275609016,1.938084417377e-04
4721,190.3632726669,1.998836716036e-04
4722,190.4058928490,1.927932704709e-04
4723,190.4391355515,1.957765754338e-04
4724,190.4699473381,1.992456929282e-04
4725,190.5081665516,1.932047230014e-04
4726,190.5427727699,1.970592112980e-04
4727,190.5825958252,1.959407600925e-04
4728,190.6205368042,1.995112688006e-04
4729,190.6612672806,1.926173066252e-04
4730,190.7005629539,1.891449371361e-04
4731,190.7328438759,1.971024570363e-04
4732,190.7558860779,1.979835800563e-04
4733,190.7905645370,1.960417359498e-04
4734,190.8216900826,1.970802500505e-04
4735,190.8620171547,1.924826032288e-04
4736,190.8976397514,1.933074475719e-04
4737,190.9336733818,2.015860432598e-04
4738,190.9695277214,1.965084961916e-04
4739,191.0346937180,1.983493725756e-04
4740,191.0782415867,1.942674903940e-04
4741,191.1302230358,1.907585117528e-04
4742,191.1716401577,1.965653173742e-04
4743,191.2130749226,1.962713796315e-04
4744,191.2526042461,1.936873538422e-04
4745,191.2854814529,1.949247814216e-04
4746,191.3183481693,1.960279801982e-04
4747,191.3526494503,1.935135550705e-04
4748,191.3873250484,1.964714686605e-04
4749,191.4193360806,1.949909083403e-04
4750,191.4512937069,1.956818240725e-04
4751,191.4852654934,1.934602662581e-04
4752,191.5082714558,1.946874005849e-04
4753,191.5309178829,1.929695701329e-04
4754,191.5548882484,1.939326719412e-04
4755,191.5880036354,1.930129307045e-04
4756,191.6163749695,1.931782268010e-04
4757,191.6445698738,1.910422691792e-04
4758,191.6695294380,1.980507059247e-04
4759,191.7037055492,1.954987178321e-04
4760,191.7350318432,1.981175147933e-04
4761,191.7794108391,1.920179948650e-04
4762,191.8204808235,1.956351215457e-04
4763,191.8702018261,1.943669341029e-04
4764,191.9123830795,1.935074119996e-04
4765,191.9467554092,1.968279955388e-04
4766,191.9727590084,1.943144221014e-04
4767,191.9951012135,1.905411576221e-04
4768,192.0212275982,1.927144911879e-04
4769,192.0549168587,1.959791319374e-04
4770,192.0829937458,1.903078702988e-04
4771,192.1054062843,1.912338091131e-04
4772,192.1297831535,1.964294451143e-04
4773,192.1507630348,1.980104252231e-04
4774,192.1742589474,1.911274601852e-04
4775,192.2081067562,1.912908591384e-04
4776,192.2425091267,1.962839172419e-04
4777,192.2712774277,1.917813835483e-04
4778,192.3070685863,1.928746171691e-04
4779,192.3324074745,1.888274106796e-04
4780,192.3601953983,1.943206750096e-04
4781,192.3981664181,1.891176133048e-04
4782,192.4354786873,1.894787935169e-04
4783,192.4631597996,1.953202898650e-04
4784,192.5021595955,1.904467888504e-04
4785,192.5502743721,1.908013169336e-04
4786,192.5818979740,1.981203480978e-04
4787,192.6139881611,1.922378666617e-04
4788,192.6500167847,1.933122679149e-04
4789,192.6793773174,1.929746023911e-04
4790,192.7195918560,1.934693980467e-04
4791,192.7533047199,1.945087752648e-04
4792,192.7987515926,1.953055987404e-04
4793,192.8335850239,1.900603899182e-04
4794,192.8641748428,1.935018864530e-04
4795,192.8906729221,1.920146668518e-04
4796,192.9183838367,1.860870052602e-04
4797,192.9465620518,1.934719374234e-04
4798,192.9780519009,1.908903104795e-04
4799,193.0152814388,1.924000989553e-04
4800,193.0452449322,1.956245286617e-04
4801,193.0787518024,1.892557951297e-04
4802,193.1102464199,1.887266965256e-04
4803,193.1487276554,1.947637854916e-04
4804,193.1744179726,1.914250867026e-04
4805,193.2040691376,1.913541838861e-04
4806,193.2457377911,1.912316026681e-04
4807,193.2849917412,1.882786163092e-04
4808,193.3295044899,1.960328353790e-04
4809,193.3778572083,1.941833520370e-04
4810,193.4074966908,1.875922493752e-04
4811,193.4388141632,1.941560925168e-04
4812,193.4711883068,1.901788645697e-04
4813,193.5148086548,1.900736822659e-04
4814,193.5489027500,1.951595535310e-04
4815,193.5863437653,1.929228798536e-04
4816,193.6235477924,1.938544898289e-04
4817,193.6645479202,1.926122439939e-04
4818,193.7117855549,1.899513521840e-04
4819,193.7614078522,1.898302526185e-04
4820,193.8005580902,1.932253836801e-04
4821,193.8482146263,1.929114624360e-04
4822,193.8843016624,1.910560121488e-04
4823,193.9168221951,1.917685209347e-04
4824,193.9484827518,1.950095229627e-04
4825,193.9897339344,1.899982309700e-04
4826,194.0213718414,1.916040870923e-04
4827,194.0578460693,1.931455701209e-04
4828,194.1162178516,1.896576262256e-04
4829,194.1671135426,1.871835547839e-04
4830,194.2181761265,1.938290061923e-04
4831,194.2574400902,1.901301503532e-04
4832,194.3361394405,1.887066612440e-04
4833,194.4174525738,1.938601408688e-04
4834,194.4815430641,1.908138814782e-04
4835,194.5079431534,1.943580729151e-04
4836,194.5487370491,1.904776674799e-04
4837,194.5809972286,1.890941284910e-04
4838,194.6157546043,1.958309461665e-04
4839,194.6474080086,1.928513515376e-04
4840,194.6827476025,1.881069304808e-04
4841,194.7165355682,1.934919451776e-04
4842,194.7501690388,1.939411511369e-04
4843,194.7888886929,1.908777731545e-04
4844,194.8168287277,1.895819010418e-04
4845,194.8509149551,1.924491564519e-04
4846,194.8945794106,1.909017682104e-04
4847,194.9352254868,1.917349922064e-04
4848,194.9888532162,1.888670251754e-04
4849,195.0472595692,1.904004037223e-04
4850,195.0915355682,1.894360567223e-04
4851,195.1351714134,1.903226171657e-04
4852,195.1648309231,1.889403249125e-04
4853,195.1981558800,1.906664446266e-04
4854,195.2388613224,1.904679060041e-04
4855,195.2733805180,1.921387727515e-04
4856,195.3047664165,1.945622169974e-04
4857,195.3483545780,1.881234711744e-04
4858,195.3905489445,1.907044624418e-04
4859,195.4324653149,1.961139809268e-04
4860,195.4656722546,1.901136892602e-04
4861,195.5025076866,1.858338946394e-04
4862,195.5331623554,1.970441127737e-04
4863,195.5682466030,1.942502365294e-04
4864,195.6100089550,1.908212638529e-04
4865,195.6486113071,1.895127970281e-04
4866,195.6889510155,1.841406737639e-04
4867,195.7251961231,1.900839257954e-04
4868,195.7704827785,1.941612383833e-04
4869,195.8163993359,1.879557157582e-04
4870,195.8552143574,1.886518554867e-04
4871,195.8892819881,1.912785064196e-04
4872,195.9271805286,1.886889330582e-04
4873,195.9681839943,1.946680863523e-04
4874,196.0106101036,1.912252757188e-04
4875,196.0484020710,1.887258661980e-04
4876,196.0842585564,1.883789318794e-04
4877,196.1277108192,1.863625968805e-04
4878,196.1639108658,1.904510375710e-04
4879,196.2032358646,1.902096037848e-04
4880,196.2409906387,1.890580631018e-04
4881,196.2758693695,1.840541459354e-04
4882,196.3065807819,1.894091436878e-04
4883,196.3399741650,1.911807274057e-04
4884,196.3795430660,1.880510228396e-04
4885,196.4169502258,1.873249894186e-04
4886,196.4499647617,1.870996808417e-04
4887,196.4834494591,1.894466718631e-04
4888,196.5230624676,1.879263050122e-04
4889,196.5699384212,1.927962175423e-04
4890,196.6114346981,1.909086517655e-04
4891,196.6494903564,1.842180142432e-04
4892,196.6847472191,1.897761251826e-04
4893,196.7223453522,1.874201227453e-04
4894,196.7614665031,1.873408426572e-04
4895,196.8044662476,1.933115536481e-04
4896,196.8427660465,1.863947105197e-04
4897,196.8790495396,1.809679637161e-04
4898,196.9196190834,1.920319534032e-04
4899,196.9655404091,1.904198053679e-04
4900,196.9998271465,1.862238679899e-04
4901,197.0385608673,1.928796362369e-04
4902,197.0868444443,1.885685186637e-04
4903,197.1330492496,1.877214320654e-04
4904,197.1727082729,1.916777001408e-04
4905,197.2109363079,1.886709377404e-04
4906,197.2481005192,1.888607553590e-04
4907,197.2846865654,1.916168532586e-04
4908,197.3209531307,1.873548628774e-04
4909,197.3514540195,1.896018640616e-04
4910,197.3874580860,1.889052932203e-04
4911,197.4329531193,1.864664407827e-04
4912,197.4630036354,1.859054224015e-04
4913,197.5062372684,1.874057737419e-04
4914,197.5402171612,1.854550041814e-04
4915,197.5742952824,1.910736527509e-04
4916,197.6075446606,1.879434176394e-04
4917,197.6438484192,1.862626605078e-04
4918,197.6822137833,1.879067883248e-04
4919,197.7248194218,1.896901494740e-04
4920,197.7570738792,1.888265849680e-04
4921,197.7983789444,1.882234713819e-04
4922,197.8449809551,1.857642279878e-04
4923,197.8815329075,1.911877273852e-04
4924,197.9168481827,1.893924521236e-04
4925,197.9471864700,1.851389719737e-04
4926,197.9873132706,1.932354042819e-04
4927,198.0149507523,1.919480443736e-04
4928,198.0653233528,1.848230928232e-04
4929,198.0975804329,1.822974554582e-04
4930,198.1275494099,1.916100361320e-04
4931,198.1609523296,1.882260620928e-04
4932,198.2015135288,1.835083028682e-04
4933,198.2436308861,1.867266501360e-04
4934,198.2733891010,1.864031222158e-04
4935,198.3131766319,1.865603400080e-04
4936,198.3488113880,1.881503393835e-04
4937,198.3844366074,1.891719114452e-04
4938,198.4230751991,1.842770602977e-04
4939,198.4715073109,1.880080503934e-04
4940,198.5059242249,1.893912891133e-04
4941,198.5376644135,1.886585905361e-04
4942,198.5802721977,1.888014875999e-04
4943,198.6174411774,1.876023178196e-04
4944,198.6514258385,1.863522715247e-04
4945,198.6985239983,1.885144299911e-04
4946,198.7312171459,1.875380171746e-04
4947,198.7691767216,1.854815711466e-04
4948,198.8203361034,1.881534675329e-04
4949,198.8651845455,1.891475707878e-04
4950,198.9044830799,1.888290090078e-04
4951,198.9391400814,1.897204978078e-04
4952,198.9726006985,1.869151897295e-04
4953,199.0079421997,1.840317373288e-04
4954,199.0490818024,1.882341180063e-04
4955,199.0863218307,1.828446324353e-04
4956,199.1187767982,1.887872161734e-04
4957,199.1515929699,1.889592015210e-04
4958,199.1859955788,1.853015624200e-04
4959,199.2220144272,1.843237146500e-04
4960,199.2665438652,1.862260457083e-04
4961,199.3016057014,1.837211279927e-04
4962,199.3398914337,1.919597830297e-04
4963,199.3884451389,1.855233408694e-04
4964,199.4327740669,1.828853681660e-04
4965,199.4637517929,1.876565879933e-04
4966,199.4946639538,1.886135492659e-04
4967,199.5291507244,1.843292688440e-04
4968,199.5597145557,1.907544954880e-04
4969,199.5997989178,1.838461776505e-04
4970,199.6350293159,1.870419409907e-04
4971,199.6666152477,1.876865626766e-04
4972,199.7127923965,1.876161929047e-04
4973,199.7579667568,1.892976643001e-04
4974,199.7972180843,1.875786180064e-04
4975,199.8259315491,1.833935152254e-04
4976,199.8669106960,1.855633691702e-04
4977,199.9109137058,1.893291366166e-04
4978,199.9464533329,1.842075321927e-04
4979,199.9848060608,1.848688013047e-04
4980,200.0176990032,1.876609351247e-04
4981,200.0504212379,1.874452476601e-04
4982,200.0881893635,1.867934950446e-04
4983,200.1211259365,1.880739100574e-04
4984,200.1562755108,1.830245139636e-04
4985,200.1889002323,1.863502801617e-04
4986,200.2290196419,1.864078486349e-04
4987,200.2678349018,1.882620141482e-04
4988,200.3072624207,1.859549916471e-04
4989,200.3573424816,1.847639450436e-04
4990,200.3955049515,1.804597614929e-04
4991,200.4361824989,1.835470034018e-04
4992,200.4828491211,1.918063398715e-04
4993,200.5259842873,1.841777978632e-04
4994,200.5625493526,1.827112727144e-04
4995,200.6014568806,1.864420289505e-04
4996,200.6349749565,1.813602185262e-04
4997,200.6837434769,1.883235009045e-04
4998,200.7196166515,1.885967687643e-04
4999,200.7654540539,1.841427410300e-04
5000,200.7982814312,1.856122292271e-04
5001,200.8384451866,1.887329994267e-04
5002,200.8744511604,1.850760345600e-04
5003,200.9212455750,1.840284004711e-04
5004,200.9589881897,1.883534884028e-04
5005,201.0034134388,1.800201630732e-04
5006,201.0546710491,1.864342734524e-04
5007,201.1042952538,1.901503082687e-04
5008,201.1480882168,1.815101757120e-04
5009,201.1967165470,1.817887543555e-04
5010,201.2212042809,1.868952578499e-04
5011,201.2463679314,1.870645343880e-04
5012,201.2693974972,1.846793612279e-04
5013,201.2929468155,1.817313275016e-04
5014,201.3167877197,1.880405102042e-04
5015,201.3406944275,1.870144677827e-04
5016,201.3698115349,1.844956273709e-04
5017,201.3886408806,1.830025319276e-04
5018,201.4192287922,1.884151998674e-04
5019,201.4550390244,1.791204652593e-04
5020,201.4909880161,1.849485640032e-04
5021,201.5315959454,1.918105380549e-04
5022,201.5619342327,1.846805739461e-04
5023,201.5942108631,1.801154444840e-04
5024,201.6408894062,1.828829728125e-04
5025,201.6813259125,1.885684288570e-04
5026,201.7168610096,1.825446435803e-04
5027,201.7681348324,1.796708989470e-04
5028,201.8128666878,1.895134961912e-04
5029,201.8444988728,1.825944312536e-04
5030,201.8837206364,1.858787514008e-04
5031,201.9249265194,1.828462187748e-04
5032,201.9595382214,1.794127636065e-04
5033,202.0047929287,1.838784978299e-04
5034,202.0388171673,1.863231899036e-04
5035,202.0673682690,1.855616983468e-04
5036,202.1003940105,1.842052440141e-04
5037,202.1334342957,1.802154204614e-04
5038,202.1706235409,1.881230774561e-04
5039,202.2036516666,1.877141219508e-04
5040,202.2405362129,1.824236614062e-04
5041,202.2789490223,1.818402767828e-04
5042,202.3145623207,1.851106088825e-04
5043,202.3502779007,1.837242980006e-04
5044,202.3969817162,1.804975307867e-04
5045,202.4404406548,1.816065012619e-04
5046,202.4785392284,1.799183534953e-04
5047,202.5032310486,1.841457671822e-04
5048,202.5347607136,1.815956915299e-04
5049,202.5776445866,1.827661064000e-04
5050,202.6183710098,1.853350675524e-04
5051,202.6665165424,1.781080272543e-04
5052,202.7044608593,1.808894136158e-04
5053,202.7265424728,1.863674878249e-04
5054,202.7561371326,1.790214501688e-04
5055,202.7828092575,1.853418188744e-04
5056,202.8095963001,1.773051358909e-04
5057,202.8452315331,1.854110911140e-04
5058,202.8857576847,1.859200668174e-04
5059,202.9143791199,1.831128748862e-04
5060,202.9417383671,1.785566212656e-04
5061,202.9852755070,1.797524782611e-04
5062,203.0221328735,1.904269283323e-04
5063,203.0642249584,1.832152929024e-04
5064,203.1372578144,1.784272405133e-04
5065,203.2053725719,1.831137973583e-04
5066,203.2510101795,1.790958637767e-04
5067,203.3031716347,1.796609155365e-04
5068,203.3492064476,1.830130185159e-04
5069,203.3854005337,1.834051672915e-04
5070,203.4251298904,1.852627379810e-04
5071,203.4595921040,1.833456212980e-04
5072,203.5397720337,1.824441795273e-04
5073,203.5708124638,1.872846611751e-04
5074,203.6050209999,1.797534234053e-04
5075,203.6415910721,1.799222763731e-04
5076,203.6798737049,1.892309490566e-04
5077,203.7151188850,1.815006338933e-04
5078,203.7484984398,1.806067363097e-04
5079,203.7850854397,1.788545076236e-04
5080,203.8289656639,1.817129741833e-04
5081,203.8696646690,1.865776123317e-04
5082,203.9164433479,1.814074177947e-04
5083,203.9655032158,1.824465121462e-04
5084,204.0152912140,1.776765878651e-04
5085,204.0525655746,1.796268930344e-04
5086,204.1036911011,1.815111898264e-04
5087,204.1337575912,1.814907057066e-04
5088,204.1702780724,1.825628317251e-04
5089,204.2042634487,1.806117811303e-04
5090,204.2534387112,1.840324521673e-04
5091,204.2938759327,1.809865068311e-04
5092,204.3330519199,1.787230215378e-04
5093,204.3794994354,1.803495205309e-04
5094,204.4276456833,1.814787302265e-04
5095,204.4852313995,1.824063786876e-04
5096,204.5353195667,1.867807366977e-04
5097,204.5872113705,1.806469767194e-04
5098,204.6271314621,1.771090793023e-04
5099,204.6541771889,1.809372366229e-04
5100,204.6811783314,1.876211645061e-04
