iteration,cumulative_seconds,relative_gap
4254,168.4282374382,2.128929695273e-04
4255,168.4766616821,2.146980409470e-04
4256,168.5176477432,2.108356798904e-04
4257,168.5655407906,2.142297685699e-04
4258,168.6233208179,2.127990172149e-04
4259,168.6948733330,2.091814460528e-04
4260,168.7517068386,2.154249670008e-04
4261,168.8188159466,2.213444616320e-04
4262,168.8720619678,2.105631709955e-04
4263,168.9336156845,2.087902382467e-04
4264,168.9825112820,2.162562131708e-04
4265,169.0319614410,2.142600716733e-04
4266,169.0734772682,2.188112962314e-04
4267,169.1217544079,2.137937880887e-04
4268,169.1616590023,2.063182333064e-04
4269,169.2048110962,2.145802228105e-04
4270,169.2514770031,2.181294458208e-04
4271,169.2985916138,2.109150879948e-04
4272,169.3429582119,2.132379552587e-04
4273,169.3993978500,2.135483898848e-04
4274,169.4463334084,2.154074836448e-04
4275,169.4899866581,2.135800865250e-04
4276,169.5351862907,2.093973704757e-04
4277,169.5843448639,2.088749332097e-04
4278,169.6344592571,2.153424554336e-04
4279,169.6805310249,2.159339331080e-04
4280,169.7171566486,2.100786497812e-04
4281,169.8350574970,2.092375796998e-04
4282,169.8867292404,2.073089655140e-04
4283,169.9303014278,2.164259972098e-04
4284,169.9719152451,2.191409328854e-04
4285,170.0149636269,2.087206267328e-04
4286,170.0547957420,2.117818598822e-04
4287,170.1034858227,2.111793328877e-04
4288,170.1487886906,2.102416568549e-04
4289,170.2003543377,2.163778719875e-04
4290,170.2487781048,2.091511453812e-04
4291,170.2929143906,2.077707370940e-04
4292,170.3466653824,2.108331210525e-04
4293,170.3966870308,2.110111750413e-04
4294,170.4428200722,2.112637774297e-04
4295,170.4839639664,2.089328318850e-04
4296,170.5307633877,2.110602167214e-04
4297,170.5794265270,2.132152031761e-04
4298,170.6203198433,2.107296108741e-04
4299,170.6646196842,2.118800469983e-04
4300,170.7019755840,2.100389389348e-04
4301,170.7386825085,2.125478307795e-04
4302,170.7759811878,2.114864539246e-04
4303,170.8137376308,2.110940991029e-04
4304,170.8502852917,2.119460430831e-04
4305,170.8969182968,2.108475377237e-04
4306,170.9503815174,2.132907023638e-04
4307,171.0017592907,2.064287411527e-04
4308,171.0422408581,2.070041287467e-04
4309,171.0842537880,2.113724010542e-04
4310,171.1319193840,2.149776509965e-04
4311,171.1792569160,2.106727495121e-04
4312,171.2217435837,2.137768683229e-04
4313,171.2716264725,2.108485481605e-04
4314,171.3136658669,2.131227934795e-04
4315,171.3548097610,2.094341589212e-04
4316,171.3999726772,2.106104911565e-04
4317,171.4697022438,2.115761322384e-04
4318,171.5270011425,2.077775425785e-04
4319,171.5864920616,2.085515604098e-04
4320,171.6497199535,2.114581157680e-04
4321,171.7032809258,2.072249163542e-04
4322,171.7505497932,2.100663912925e-04
4323,171.8003075123,2.110618953513e-04
4324,171.8555500507,2.124945239839e-04
4325,171.9036619663,2.148594452713e-04
4326,171.9534862041,2.049485344739e-04
4327,171.9975895882,2.102396548485e-04
4328,172.0434064865,2.125431176294e-04
4329,172.0931532383,2.142633149097e-04
4330,172.1475424767,2.067380573058e-04
4331,172.1986453533,2.082188646315e-04
4332,172.2588095665,2.104924981775e-04
4333,172.3098680973,2.131350632447e-04
4334,172.3696045876,2.150983731111e-04
4335,172.4517400265,2.068494157517e-04
4336,172.5119771957,2.067814925814e-04
4337,172.6108465195,2.121131997418e-04
4338,172.6616070271,2.094827807702e-04
4339,172.7103440762,2.089996167066e-04
4340,172.7520744801,2.121133080702e-04
4341,172.8131737709,2.114700746663e-04
4342,172.8655395508,2.098837504057e-04
4343,172.9066467285,2.121895058871e-04
4344,172.9530713558,2.129073039909e-04
4345,173.0021109581,2.040778390873e-04
4346,173.0549178123,2.061189543784e-04
4347,173.1000699997,2.147842684291e-04
4348,173.1483063698,2.108699443961e-04
4349,173.1922743320,2.058741562700e-04
4350,173.2351984978,2.060427717567e-04
4351,173.2834253311,2.054851928980e-04
4352,173.3249716759,2.121210441532e-04
4353,173.3716826439,2.093869975927e-04
4354,173.4191913605,2.103348132417e-04
4355,173.4626245499,2.095821513425e-04
4356,173.5191261768,2.055079616568e-04
4357,173.5594408512,2.095968960382e-04
4358,173.6090359688,2.118113187790e-04
4359,173.6594851017,2.053810023115e-04
4360,173.7080693245,2.037098195136e-04
4361,173.7584991455,2.118126500500e-04
4362,173.7941651344,2.080890674589e-04
4363,173.8352997303,2.125977924175e-04
4364,173.8856072426,2.099973518285e-04
4365,173.9271178246,2.054726816277e-04
4366,173.9705133438,2.067754624565e-04
4367,174.0116980076,2.064769297957e-04
4368,174.0521032810,2.042609985626e-04
4369,174.1028649807,2.111645704737e-04
4370,174.1440038681,2.120835967647e-04
4371,174.1854774952,2.080051873960e-04
4372,174.2388913631,2.071890415260e-04
4373,174.3108181953,2.038783942581e-04
4374,174.4280781746,2.147365967710e-04
4375,174.5132553577,2.050733001354e-04
4376,174.6056120396,2.057463249665e-04
4377,174.6642987728,2.087923943074e-04
4378,174.7164804935,2.072272800070e-04
4379,174.7596397400,2.088473337527e-04
4380,174.8133995533,2.117411150965e-04
4381,175.0034110546,2.080351662629e-04
4382,175.0886840820,2.048957144743e-04
4383,175.2177855968,2.082871130474e-04
4384,175.3180215359,2.109359420956e-04
4385,175.3801949024,2.085860277038e-04
4386,175.4452748299,2.056619947068e-04
4387,175.5322012901,2.061295068231e-04
4388,175.6927533150,2.084370932870e-04
4389,175.7523882389,2.063915707295e-04
4390,175.8109428883,2.041208592946e-04
4391,175.8875784874,2.054252156803e-04
4392,175.9467554092,2.121092972643e-04
4393,176.0172979832,2.048031580339e-04
4394,176.0801277161,2.017910743754e-04
4395,176.1381323338,2.148336619505e-04
4396,176.1778123379,2.055864459139e-04
4397,176.2292394638,1.993609730981e-04
4398,176.2812933922,2.082192773892e-04
4399,176.3178708553,2.028909338499e-04
4400,176.3693292141,2.136591333546e-04
4401,176.3999934196,2.063942407964e-04
4402,176.4436764717,2.076792819220e-04
4403,176.4815163612,2.038806243067e-04
4404,176.5239000320,2.044778738986e-04
4405,176.5720796585,2.025972205873e-04
4406,176.6182610989,2.061441560976e-04
4407,176.6650154591,2.051703110784e-04
4408,176.7094025612,2.022735905390e-04
4409,176.7534494400,2.067354163539e-04
4410,176.8090288639,2.046800536253e-04
4411,176.8534324169,2.087743236111e-04
4412,176.9006798267,2.091796805351e-04
4413,176.9571056366,2.069637204430e-04
4414,176.9992318153,2.050260480108e-04
4415,177.0368685722,2.053972732046e-04
4416,177.0776357651,2.043620731513e-04
4417,177.1183304787,2.096740702183e-04
4418,177.1612420082,2.061504106016e-04
4419,177.2099962234,2.002681187046e-04
4420,177.2462224960,2.078411464821e-04
4421,177.2837674618,2.105333005111e-04
4422,177.3377895355,2.053970583669e-04
4423,177.3751549721,2.046199611864e-04
4424,177.4194417000,2.095682407256e-04
4425,177.4681341648,2.081768515605e-04
4426,177.5114517212,2.043828150258e-04
4427,177.5641040802,2.034154748593e-04
4428,177.6110701561,2.125641807258e-04
4429,177.6649391651,2.033944672692e-04
4430,177.7133715153,2.026072142923e-04
4431,177.7512271404,2.124528102218e-04
4432,177.7941277027,2.042728881875e-04
4433,177.8351669312,2.045480391361e-04
4434,177.8690149784,2.083116237396e-04
4435,177.9126677513,1.999741694302e-04
4436,177.9471712112,2.043053776537e-04
4437,177.9789443016,2.039355711354e-04
4438,178.0169904232,1.997110424844e-04
4439,178.0429356098,2.062594423150e-04
4440,178.0804204941,2.057801901223e-04
4441,178.1295616627,2.038129670705e-04
4442,178.1664996147,2.048262314154e-04
4443,178.2046666145,2.024241416896e-04
4444,178.2484254837,2.021161926468e-04
4445,178.2795829773,2.104768362223e-04
4446,178.3080258369,2.051313812928e-04
4447,178.3366119862,2.097537226994e-04
4448,178.3823342323,2.026516957487e-04
4449,178.4189662933,2.005625732687e-04
4450,178.4610636234,2.081275289366e-04
4451,178.5021624565,2.002510633403e-04
4452,178.5379588604,1.988251242323e-04
4453,178.5841162205,2.094089363896e-04
4454,178.6199367046,2.031711351309e-04
4455,178.6550259590,2.053673126061e-04
4456,178.6916878223,2.027310093296e-04
4457,178.7353665829,2.035695095481e-04
4458,178.7693350315,2.003988407326e-04
4459,178.7943232059,2.066496464085e-04
4460,178.8420462608,2.069130771155e-04
4461,178.8781981468,1.992918636762e-04
4462,178.9149959087,2.048341719116e-04
4463,178.9557640553,2.082362193732e-04
4464,178.9897844791,2.001927309368e-04
4465,179.0289115906,2.005027485114e-04
4466,179.0741374493,2.043541170796e-04
4467,179.1037578583,2.009972046429e-04
4468,179.1329147816,2.035686526548e-04
4469,179.1595509052,2.016970967390e-04
4470,179.1882171631,2.017960458937e-04
4471,179.2127130032,1.992646685961e-04
4472,179.2458891869,2.111177394506e-04
4473,179.2768387794,2.059385710776e-04
4474,179.3147759438,1.997135345688e-04
4475,179.3447587490,2.030508751734e-04
4476,179.3777267933,2.025456903520e-04
4477,179.4049615860,1.973078486394e-04
4478,179.4516386986,2.048665166601e-04
4479,179.5001392365,2.027420360745e-04
4480,179.5585339069,2.001509103107e-04
4481,179.6029973030,2.059088525212e-04
4482,179.6517302990,2.022976006528e-04
4483,179.6832883358,2.034247220258e-04
4484,179.7180657387,2.016783896848e-04
4485,179.7480676174,2.058990219949e-04
4486,179.7745919228,2.005436390014e-04
4487,179.8483710289,2.030427072599e-04
4488,179.9305777550,2.055920006843e-04
4489,179.9597332478,2.028634293165e-04
4490,180.0011737347,1.984508071447e-04
4491,180.0362296104,2.030335781255e-04
4492,180.0664100647,2.016288393682e-04
4493,180.1160514355,1.985605615954e-04
4494,180.1512563229,2.024536824788e-04
4495,180.1850690842,1.984208325917e-04
4496,180.2286460400,2.007890194811e-04
4497,180.2730393410,2.038445269324e-04
4498,180.3159196377,1.990715035081e-04
4499,180.3609864712,1.996996249354e-04
4500,180.3997995853,1.979511486982e-04
4501,180.4368774891,2.008724501116e-04
4502,180.4826490879,2.009960328178e-04
4503,180.5350835323,2.054297090140e-04
4504,180.5769169331,2.007362423834e-04
4505,180.6385512352,1.967611299120e-04
4506,180.6803882122,2.059928179463e-04
4507,180.7159688473,2.048919964918e-04
4508,180.7676577568,2.038418500040e-04
4509,180.8134362698,2.007707202194e-04
4510,180.8513445854,1.965696043868e-04
4511,180.8844404221,2.027096757618e-04
4512,180.9279713631,2.015552737341e-04
4513,180.9791231155,1.985562935893e-04
4514,181.0111379623,1.992051703216e-04
4515,181.0529820919,2.070851719853e-04
4516,181.0871334076,2.031503356561e-04
4517,181.1166138649,2.001479524278e-04
4518,181.1488475800,1.981398318038e-04
4519,181.1839280128,2.006349546974e-04
4520,181.2176117897,2.045096944953e-04
4521,181.2484669685,1.983052760106e-04
4522,181.2763168812,1.997313229755e-04
4523,181.3024241924,2.014614357714e-04
4524,181.3418793678,1.982532518246e-04
4525,181.3859212399,2.006363057383e-04
4526,181.4333324432,2.021215050246e-04
4527,181.4827225208,2.000686714360e-04
4528,181.5250709057,2.041911361845e-04
4529,181.5736396313,1.964609579292e-04
4530,181.6206667423,2.010924189959e-04
4531,181.6561584473,2.051458443406e-04
4532,181.6839199066,2.015161949469e-04
4533,181.7320628166,2.009894255618e-04
4534,181.7795820236,1.988548708716e-04
4535,181.8172721863,1.960341772365e-04
4536,181.8682458401,1.978150661184e-04
4537,181.9170889854,2.000622697557e-04
4538,181.9673550129,1.953880683511e-04
4539,182.0162768364,2.026006366969e-04
4540,182.0675444603,1.941484645158e-04
4541,182.1257801056,2.095744478051e-04
4542,182.1702144146,2.010167245985e-04
4543,182.2053804398,1.981268680742e-04
4544,182.2467005253,1.961169719120e-04
4545,182.2823259830,2.002837318279e-04
4546,182.3130114079,1.972986020292e-04
4547,182.3635890484,2.037131401668e-04
4548,182.4003453255,2.041051858390e-04
4549,182.4512434006,2.001580988508e-04
4550,182.5134203434,2.018812832435e-04
4551,182.5569553375,1.991067964700e-04
4552,182.6137855053,1.993187170848e-04
4553,182.6517007351,2.032618727839e-04
4554,182.6887392998,1.978667617809e-04
4555,182.7201550007,1.998130832898e-04
4556,182.7646319866,2.028730641694e-04
4557,182.7995533943,1.985773838433e-04
4558,182.8810470104,1.999276156281e-04
4559,182.9384338856,1.994760102503e-04
4560,182.9700021744,2.038316873414e-04
4561,182.9996948242,1.983315562137e-04
4562,183.0381822586,1.957170994524e-04
4563,183.0873751640,2.010701302460e-04
4564,183.1258416176,2.037537333734e-04
4565,183.1515233517,2.021711912488e-04
4566,183.1819262505,2.016863983507e-04
4567,183.2216465473,1.979490593534e-04
4568,183.2517378330,1.961459127057e-04
4569,183.2839903831,2.020007285717e-04
4570,183.3186852932,2.027151847261e-04
4571,183.3598208427,1.986571015665e-04
4572,183.3872671127,1.973094417991e-04
4573,183.4162828922,1.996603805147e-04
4574,183.4468584061,2.054680737896e-04
4575,183.4787280560,1.969649517619e-04
4576,183.5196869373,1.967330450617e-04
4577,183.5675687790,1.952521519935e-04
4578,183.6164224148,2.015901593571e-04
4579,183.6543526649,1.957391199453e-04
4580,183.6896636486,1.961185468049e-04
4581,183.7273859978,2.026230207676e-04
4582,183.7643532753,1.915297762946e-04
4583,183.7990539074,1.987066076672e-04
4584,183.8313732147,2.035798160144e-04
4585,183.8696732521,1.978907854482e-04
4586,183.9036364555,1.983009181044e-04
4587,183.9381356239,1.977267650508e-04
4588,183.9793064594,1.965137021443e-04
4589,184.0178434849,2.007809090904e-04
4590,184.0687847137,1.983272527357e-04
4591,184.1084649563,1.988997575218e-04
4592,184.1601009369,1.984819223165e-04
4593,184.1978163719,1.995518774956e-04
4594,184.2450196743,1.970096028680e-04
4595,184.2946300507,1.945976087225e-04
4596,184.3362193108,1.955029586364e-04
4597,184.3731060028,2.004712763045e-04
4598,184.4075803757,1.939035995349e-04
4599,184.4436500072,1.980755883200e-04
4600,184.5017662048,2.009503284953e-04
4601,184.5331008434,2.020171278860e-04
4602,184.5613040924,1.967760053772e-04
4603,184.5911703110,1.962053648694e-04
4604,184.6327829361,1.958608314550e-04
4605,184.6536741257,1.955462500870e-04
4606,184.6852686405,1.962149356281e-04
4607,184.7167155743,1.982084597822e-04
4608,184.7579286098,1.963693204587e-04
4609,184.7837617397,1.962703779988e-04
4610,184.8144822121,1.975980729316e-04
4611,184.8486709595,1.989169893687e-04
4612,184.8964462280,1.966475868071e-04
4613,184.9330706596,1.963211672251e-04
4614,184.9712550640,1.936900130218e-04
4615,185.0120866299,1.988639745234e-04
4616,185.0453534126,1.966386004408e-04
4617,185.0729246140,1.946759928413e-04
4618,185.1130721569,1.933818683227e-04
4619,185.1499316692,2.035703653814e-04
4620,185.2237544060,1.932122279746e-04
4621,185.2804048061,1.927866894748e-04
4622,185.3044111729,2.040189562925e-04
4623,185.3421576023,1.964142491391e-04
4624,185.3728950024,1.954795207609e-04
4625,185.4118082523,1.981560645244e-04
4626,185.4347991943,1.965579457869e-04
4627,185.4680764675,1.967668531759e-04
4628,185.5171728134,1.987641597873e-04
4629,185.5720303059,1.921060572058e-04
4630,185.6207344532,1.991201362221e-04
4631,185.6676411629,1.959462916479e-04
4632,185.7163286209,1.917161865785e-04
4633,185.7566132545,1.993377033631e-04
4634,185.8082168102,1.939451260164e-04
4635,185.8536398411,1.948107720898e-04
4636,185.8886079788,1.992778525221e-04
4637,185.9334123135,1.924177032195e-04
4638,185.9662394524,1.929038964575e-04
4639,186.0011253357,1.975286492408e-04
4640,186.0452516079,1.930037769965e-04
4641,186.0780880451,1.978139356437e-04
4642,186.1140196323,1.977269474185e-04
4643,186.1474308968,1.951532542475e-04
4644,186.1848316193,1.973793505669e-04
4645,186.2353532314,1.948530295531e-04
4646,186.2915296555,2.009422256328e-04
4647,186.3316116333,1.929420979331e-04
4648,186.3675262928,1.922845376156e-04
4649,186.4119725227,1.942237392300e-04
4650,186.4481954575,1.949949278662e-04
4651,186.4886789322,1.972176474913e-04
4652,186.5294497013,1.935273171985e-04
4653,186.5642800331,1.956454365323e-04
4654,186.5989248753,1.947761752587e-04
4655,186.6382849216,1.951547218591e-04
4656,186.6699328423,1.947502062192e-04
4657,186.7153894901,1.981945243188e-04
4658,186.7594885826,1.996406185250e-04
4659,186.8004207611,1.950106264876e-04
4660,186.8394825459,1.907012541705e-04
4661,186.8791711330,1.997868428124e-04
4662,186.9212477207,1.925780602776e-04
4663,186.9750947952,1.922301264048e-04
4664,187.0382399559,2.007415445284e-04
4665,187.1237993240,1.912808088511e-04
4666,187.1653709412,1.956890822763e-04
4667,187.1916620731,1.966155395528e-04
4668,187.2261557579,1.941857045267e-04
4669,187.2644710541,1.961980506858e-04
4670,187.2983119488,1.956090287789e-04
4671,187.3384900093,1.993211231106e-04
4672,187.3659446239,1.945622999215e-04
4673,187.4019684792,1.961997198053e-04
4674,187.4488415718,1.929607832459e-04
4675,187.4953143597,1.941230342051e-04
4676,187.5330734253,2.020983784997e-04
4677,187.5850722790,1.892091730966e-04
4678,187.6234447956,1.946295440815e-04
4679,187.6685233116,1.961749591351e-04
4680,187.7184972763,1.951905817464e-04
4681,187.7523558140,1.938325061934e-04
4682,187.7844824791,1.911515100670e-04
4683,187.8222403526,1.929552359347e-04
4684,187.8698675632,1.967809525792e-04
4685,187.9248740673,1.955341885267e-04
4686,187.9776504040,1.922775563813e-04
4687,188.0123085976,1.931849395664e-04
4688,188.0619690418,1.933412657003e-04
4689,188.1011593342,1.900492777940e-04
4690,188.1354079247,1.942176066700e-04
4691,188.1806228161,1.949140835325e-04
4692,188.2145483494,1.916566360297e-04
4693,188.2574496269,1.924281351781e-04
4694,188.3149473667,1.911730274178e-04
4695,188.3500413895,1.935010630838e-04
4696,188.3826947212,1.994541172919e-04
4697,188.4214398861,1.926685622439e-04
4698,188.5426423550,1.923530391482e-04
4699,188.6292231083,1.965329919407e-04
4700,188.6741266251,1.937941579852e-04
4701,188.7180702686,1.938436045691e-04
4702,188.7634537220,1.945636556215e-04
4703,188.7892384529,1.912343123940e-04
4704,188.8161020279,1.964569728538e-04
4705,188.8494405746,1.954330324299e-04
4706,188.8967897892,1.940505871427e-04
4707,188.9294543266,1.979878174225e-04
4708,188.9542486668,1.922043561234e-04
4709,188.9850342274,1.900568065182e-04
4710,189.0197186470,2.023133530092e-04
4711,189.0541269779,1.907145493852e-04
4712,189.0898537636,1.907885798288e-04
4713,189.1336994171,1.948103189733e-04
4714,189.1658341885,1.927059864840e-04
4715,189.2003238201,1.958305556833e-04
4716,189.2307131290,1.950407208685e-04
4717,189.2669265270,1.919129424126e-04
4718,189.2930803299,1.928010180917e-04
4719,189.3201265335,1.914781439702e-04
4720,189.3501470089,1.945467071629e-04
4721,189.3824343681,1.936968218323e-04
4722,189.4094436169,1.894195884669e-04
4723,189.4346814156,1.944347676780e-04
4724,189.4677293301,1.969824669194e-04
4725,189.5043387413,1.873430883344e-04
4726,189.5355122089,1.950785985414e-04
4727,189.5709068775,1.920535778119e-04
4728,189.5982332230,1.923333442764e-04
4729,189.6368825436,1.884638467473e-04
4730,189.7010390759,1.903674711126e-04
4731,189.7373144627,1.986653317624e-04
4732,189.7773125172,1.927674010270e-04
4733,189.8152699471,1.891512544130e-04
4734,189.8519227505,1.959363216710e-04
4735,189.8847920895,1.894940318531e-04
4736,189.9195721149,1.899360459666e-04
4737,189.9512665272,1.898390349512e-04
4738,189.9756603241,1.886791477253e-04
4739,190.0206894875,1.933259772191e-04
4740,190.0476739407,1.970459729210e-04
4741,190.0774664879,1.928885681683e-04
4742,190.1133096218,1.908841051205e-04
4743,190.1492805481,1.904971775364e-04
4744,190.1960630417,1.893073017369e-04
4745,190.2343444824,1.917824817653e-04
4746,190.2863016129,1.896649491443e-04
4747,190.3220639229,1.881666083604e-04
4748,190.3674137592,1.956031197386e-04
4749,190.4107496738,1.909712911266e-04
4750,190.4409532547,1.890174640601e-04
4751,190.4814536572,1.926588053545e-04
4752,190.5183358192,1.979853059980e-04
4753,190.5520153046,1.873843212994e-04
4754,190.5862402916,1.913420463822e-04
4755,190.6383130550,1.863679839856e-04
4756,190.6692683697,1.888713216744e-04
4757,190.7018778324,1.905742836874e-04
4758,190.7342505455,1.902669250076e-04
4759,190.7795414925,1.883072072806e-04
4760,190.8298897743,1.962142528167e-04
4761,190.8819193840,1.901046141345e-04
4762,190.9131736755,1.873125069673e-04
4763,190.9682633877,1.913061662218e-04
4764,191.0290489197,2.000626819001e-04
4765,191.0666327477,1.911037460498e-04
4766,191.1015508175,1.875881049442e-04
4767,191.1461734772,1.908154018500e-04
4768,191.1811182499,1.945632146562e-04
4769,191.2201380730,1.908230543273e-04
4770,191.2613806725,1.891943234923e-04
4771,191.3056688309,1.914060610866e-04
4772,191.3625354767,1.899149657253e-04
4773,191.3960983753,1.903689612716e-04
4774,191.4366860390,1.925295198746e-04
4775,191.4743757248,1.871461045342e-04
4776,191.5094027519,1.907089349616e-04
4777,191.5453042984,1.920030268350e-04
4778,191.5830688477,1.876007901909e-04
4779,191.6154043674,1.884596605376e-04
4780,191.6490583420,1.923892235043e-04
4781,191.6793673038,1.956106708377e-04
4782,191.7155983448,1.912641522252e-04
4783,191.7446880341,1.856034242300e-04
4784,191.7883024216,1.905435396416e-04
4785,191.8366274834,1.933867881233e-04
4786,191.8774259090,1.940324554563e-04
4787,191.9121704102,1.875645255929e-04
4788,191.9578132629,1.858609574012e-04
4789,191.9872078896,1.862145342622e-04
4790,192.0272898674,1.905196582187e-04
4791,192.0718848705,1.936811903527e-04
4792,192.1201524734,1.905629679551e-04
4793,192.1768383980,1.900111254369e-04
4794,192.2342171669,1.889873955958e-04
4795,192.2716729641,1.903409079394e-04
4796,192.3264703751,1.910108153207e-04
4797,192.3644564152,1.907472197165e-04
4798,192.3989396095,1.893063473374e-04
4799,192.4449214935,1.887591645607e-04
4800,192.4828238487,1.861578878751e-04
4801,192.5359590054,1.907285594194e-04
4802,192.5616669655,1.910338063049e-04
4803,192.5939924717,1.887332231502e-04
4804,192.6273596287,1.879141366743e-04
4805,192.6655178070,1.889390134532e-04
4806,192.7202196121,1.891770833059e-04
4807,192.7629699707,1.860258828294e-04
4808,192.7977781296,1.922838852743e-04
4809,192.8358869553,1.880401588556e-04
4810,192.8655903339,1.895915448949e-04
4811,192.9045112133,1.902598820387e-04
4812,192.9370987415,1.875303089664e-04
4813,192.9788031578,1.880417841818e-04
4814,193.0240995884,1.892501879845e-04
4815,193.0748727322,1.874448397247e-04
4816,193.1111629009,1.910390805078e-04
4817,193.1460227966,1.824742711046e-04
4818,193.1810898781,1.868069426052e-04
4819,193.2166011333,1.938351112832e-04
4820,193.2591793537,1.854514889882e-04
4821,193.2990930080,1.911037519541e-04
4822,193.3432614803,1.880862481826e-04
4823,193.3744156361,1.846691426837e-04
4824,193.4162666798,1.908262710672e-04
4825,193.4769113064,1.897106121055e-04
4826,193.5099365711,1.861684232835e-04
4827,193.5463240147,1.879464076065e-04
4828,193.5829193592,1.904302658137e-04
4829,193.6192977428,1.889419504348e-04
4830,193.6506116390,1.874856667801e-04
4831,193.6846811771,1.943335283391e-04
4832,193.7279098034,1.915385154882e-04
4833,193.7647199631,1.848764613173e-04
4834,193.8013532162,1.836404351144e-04
4835,193.8523690701,1.910365881341e-04
4836,193.8973033428,1.884087437937e-04
4837,193.9434559345,1.868339749002e-04
4838,193.9879362583,1.883370383407e-04
4839,194.0252246857,1.863828999872e-04
4840,194.0677931309,1.856896883903e-04
4841,194.1145188808,1.897632539358e-04
4842,194.1545584202,1.841807828440e-04
4843,194.2108981609,1.862163828506e-04
4844,194.2508263588,1.919486732938e-04
4845,194.2971022129,1.878841194577e-04
4846,194.3428194523,1.891097360918e-04
4847,194.3840754032,1.892098404950e-04
4848,194.4253411293,1.834243723459e-04
4849,194.4583628178,1.893402638623e-04
4850,194.5134046078,1.888857240379e-04
4851,194.5572462082,1.825571098250e-04
4852,194.5836701393,1.868926570108e-04
4853,194.6159269810,1.861957499306e-04
4854,194.6534507275,1.871312726686e-04
4855,194.6787052155,1.841827688755e-04
4856,194.7265419960,1.923056523351e-04
4857,194.7632098198,1.890122630244e-04
4858,194.8082816601,1.839419279531e-04
4859,194.8429009914,1.894452698608e-04
4860,194.8864867687,1.904452787535e-04
4861,194.9231877327,1.856588048646e-04
4862,194.9703419209,1.863838881139e-04
4863,195.0088350773,1.941234062749e-04
4864,195.0440647602,1.819813536324e-04
4865,195.0937471390,1.855524241134e-04
4866,195.1382539272,1.899927381190e-04
4867,195.1697468758,1.857925549350e-04
4868,195.2174253464,1.868668488824e-04
4869,195.2635076046,1.894315835445e-04
4870,195.2995038033,1.849683093111e-04
4871,195.3374390602,1.835197483303e-04
4872,195.3774499893,1.896806276536e-04
4873,195.4014093876,1.869758023433e-04
4874,195.4365017414,1.841864634942e-04
4875,195.4789555073,1.882477587623e-04
4876,195.5168776512,1.849089077331e-04
4877,195.5627105236,1.873354694552e-04
4878,195.5951361656,1.890194808406e-04
4879,195.6475839615,1.862966050544e-04
4880,195.6889944077,1.900687153261e-04
4881,195.7347164154,1.847325698531e-04
4882,195.7693920135,1.873591382289e-04
4883,195.8124639988,1.882082172998e-04
4884,195.8544368744,1.851041278441e-04
4885,195.8829915524,1.868118321406e-04
4886,195.9245026112,1.892414205355e-04
4887,195.9664919376,1.821157856539e-04
4888,196.0010542870,1.876572817354e-04
4889,196.0364673138,1.880179409187e-04
4890,196.0855293274,1.845892602659e-04
4891,196.1266446114,1.841625219228e-04
4892,196.1630165577,1.926080981491e-04
4893,196.2089169025,1.866457403357e-04
4894,196.2418498993,1.839890464340e-04
4895,196.2821574211,1.874993739302e-04
4896,196.3144996166,1.862988703110e-04
4897,196.3449192047,1.850642104644e-04
4898,196.3716089725,1.850713791124e-04
4899,196.4233462811,1.828207407046e-04
4900,196.4688363075,1.856834513252e-04
4901,196.5139408112,1.845335105128e-04
4902,196.5518941879,1.888216321861e-04
4903,196.5848958492,1.852237630243e-04
4904,196.6263034344,1.804425793401e-04
4905,196.6812977791,1.864316574130e-04
4906,196.7461576462,1.844700769300e-04
4907,196.8024129868,1.850092354085e-04
4908,196.8500897884,1.853250626290e-04
4909,196.8971304893,1.844709951465e-04
4910,196.9292106628,1.912917205166e-04
4911,196.9596242905,1.811145248308e-04
4912,196.9856801033,1.873748291687e-04
4913,197.0187063217,1.930641976912e-04
4914,197.0476608276,1.814142020823e-04
4915,197.0816018581,1.851286869264e-04
4916,197.1242961884,1.848381157655e-04
4917,197.1648118496,1.849952458348e-04
4918,197.1991422176,1.861311676172e-04
4919,197.2277405262,1.922050716491e-04
4920,197.2738590240,1.868150248362e-04
4921,197.3089551926,1.797346532453e-04
4922,197.4024076462,1.834183082499e-04
4923,197.4479770660,1.899743495782e-04
4924,197.4794511795,1.858691705060e-04
4925,197.5102210045,1.854080323418e-04
4926,197.5471718311,1.844130084901e-04
4927,197.5785682201,1.817153869096e-04
4928,197.6178073883,1.829486413147e-04
4929,197.6515281200,1.861163461338e-04
4930,197.6890494823,1.792221348098e-04
4931,197.7381587029,1.863438650162e-04
4932,197.7792863846,1.846039080100e-04
4933,197.8127114773,1.798770566998e-04
4934,197.8554587364,1.881534682443e-04
4935,197.8979253769,1.824667564738e-04
4936,197.9423704147,1.805349420473e-04
4937,197.9847645760,1.884886475806e-04
4938,198.0361452103,1.863187027745e-04
4939,198.1014528275,1.874277750466e-04
4940,198.1378042698,1.808471804754e-04
4941,198.1636612415,1.844478528051e-04
4942,198.1981260777,1.870975799261e-04
4943,198.2411065102,1.808047198317e-04
4944,198.2877404690,1.812488890088e-04
4945,198.3357291222,1.904072554843e-04
4946,198.3623762131,1.865562656217e-04
4947,198.3916115761,1.843173070215e-04
4948,198.4172346592,1.778554671898e-04
4949,198.4607043266,1.834690797395e-04
4950,198.4875247478,1.866194978858e-04
4951,198.5190989971,1.811487336589e-04
4952,198.5551128387,1.870208019150e-04
