iteration,cumulative_seconds,relative_gap
678,15.026019,0.001344404173
679,15.050346,0.001386823842
680,15.089793,0.001397425524
681,15.114851,0.001352492571
682,15.136908,0.001330354937
683,15.158329,0.001380267131
684,15.180444,0.001330867911
685,15.210268,0.001340615628
686,15.231386,0.001356827322
687,15.257449,0.001332186137
688,15.281253,0.001366411182
689,15.300745,0.001327385060
690,15.395990,0.001320423968
691,15.418399,0.001373891021
692,15.446412,0.001330200097
693,15.477225,0.001330085712
694,15.501602,0.001340338000
695,15.525106,0.001351196548
696,15.554234,0.001326504134
697,15.576990,0.001298689593
698,15.600279,0.001337555091
699,15.621983,0.001322407794
700,15.643362,0.001317708358
701,15.663375,0.001341279795
702,15.689875,0.001315924183
703,15.711987,0.001344834953
704,15.732156,0.001319668206
705,15.755039,0.001302195584
706,15.791188,0.001295975000
707,15.812681,0.001295138533
708,15.832275,0.001294730132
709,15.856566,0.001325839301
710,15.877360,0.001301373249
711,15.898892,0.001308348056
712,15.922126,0.001301842168
713,15.941507,0.001295776550
714,15.960530,0.001301038136
715,15.980555,0.001316098018
716,15.999418,0.001270690315
717,16.023073,0.001280868108
718,16.046324,0.001271399730
719,16.064818,0.001266617452
720,16.084191,0.001314560902
721,16.102269,0.001275936535
722,16.125639,0.001281586211
723,16.154065,0.001308432318
724,16.174464,0.001276125119
725,16.194623,0.001260662948
726,16.216351,0.001278881325
727,16.234838,0.001261487180
728,16.263899,0.001250389682
729,16.282947,0.001250794960
730,16.300777,0.001271257436
731,16.325644,0.001270196714
732,16.345810,0.001291889880
733,16.365077,0.001249864008
734,16.390217,0.001257426912
735,16.410610,0.001295373118
736,16.429723,0.001246353315
737,16.448683,0.001239244679
738,16.466694,0.001224004201
739,16.486347,0.001244228667
740,16.506592,0.001251281805
741,16.528711,0.001250709865
742,16.548875,0.001234305796
743,16.566821,0.001264829903
744,16.588587,0.001275382921
745,16.615893,0.001209130561
746,16.635683,0.001225584505
747,16.657584,0.001272620278
748,16.677829,0.001240496689
749,16.696720,0.001227519367
750,16.717124,0.001267524676
751,16.746381,0.001226072365
752,16.765005,0.001211996791
753,16.783924,0.001218752858
754,16.801881,0.001249445006
755,16.823814,0.001201194308
756,16.849472,0.001211154793
757,16.868542,0.001226354815
758,16.890846,0.001199548838
759,16.910085,0.001217733725
760,16.928881,0.001210883475
761,16.950183,0.001207553515
762,16.970562,0.001210523824
763,16.989660,0.001215424924
764,17.008964,0.001237262902
765,17.027819,0.001201379034
766,17.046074,0.001167503626
767,17.064512,0.001245242603
768,17.085838,0.001201313277
769,17.107836,0.001175626344
770,17.127109,0.001198489610
771,17.147301,0.001175158018
772,17.165932,0.001205075540
773,17.186710,0.001204891198
774,17.216900,0.001200151640
775,17.235299,0.001198084523
776,17.254278,0.001212297478
777,17.274589,0.001159373207
778,17.293728,0.001192556864
779,17.317618,0.001189475240
780,17.342246,0.001171938099
781,17.361338,0.001200780516
782,17.380632,0.001191129118
783,17.398128,0.001151720752
784,17.416909,0.001203648588
785,17.435640,0.001174590112
786,17.457383,0.001165895225
787,17.475510,0.001183883296
788,17.494404,0.001187804737
789,17.513725,0.001200371305
790,17.531756,0.001153092939
791,17.553357,0.001147086010
792,17.581710,0.001169651816
793,17.599719,0.001152664931
794,17.619207,0.001168959601
795,17.640354,0.001197112001
796,17.659324,0.001143755051
797,17.691382,0.001163101370
798,17.710561,0.001157802150
799,17.729655,0.001163051051
800,17.750432,0.001181125738
801,17.768938,0.001155695106
802,17.790399,0.001144030973
803,17.812092,0.001144687817
804,17.834758,0.001145842945
805,17.856739,0.001138733555
806,17.877006,0.001133282529
807,17.952630,0.001152129352
808,17.992469,0.001153390402
809,18.013399,0.001158583083
810,18.033113,0.001129243908
811,18.053475,0.001138025067
812,18.072380,0.001140580781
813,18.091222,0.001110636493
814,18.111360,0.001134410601
815,18.130886,0.001116749145
816,18.161926,0.001158956139
817,18.184542,0.001123626233
818,18.203418,0.001109871887
819,18.223136,0.001158302218
820,18.245224,0.001128876427
821,18.266116,0.001134449089
822,18.284742,0.001129064253
823,18.302588,0.001120368288
824,18.323057,0.001112900590
825,18.341385,0.001129658214
826,18.361244,0.001128522115
827,18.383663,0.001113234208
828,18.402210,0.001106272513
829,18.421637,0.001088513589
830,18.441717,0.001130555279
831,18.459001,0.001113972896
832,18.476980,0.001130291159
833,18.495991,0.001093917379
834,18.518142,0.001120059734
835,18.541399,0.001117413495
836,18.561082,0.001097273515
837,18.581472,0.001138473287
838,18.599190,0.001099739750
839,18.623101,0.001085645708
840,18.642898,0.001126490065
841,18.660731,0.001098908963
842,18.681603,0.001080493108
843,18.700525,0.001098610082
844,18.720423,0.001072362587
845,18.742081,0.001114254049
846,18.762819,0.001080275262
847,18.784043,0.001075160859
848,18.802479,0.001120487883
849,18.823583,0.001078619331
850,18.844053,0.001098555588
851,18.864281,0.001071427699
852,18.883799,0.001116767233
853,18.902345,0.001071782205
854,18.922030,0.001098018305
855,18.940233,0.001092250641
856,18.959363,0.001086537489
857,18.983635,0.001093916910
858,19.001272,0.001096264414
859,19.019899,0.001048013007
860,19.039884,0.001086359910
861,19.058396,0.001071724564
862,19.077107,0.001036176770
863,19.095978,0.001096590535
864,19.114630,0.001074625462
865,19.132702,0.001041448472
866,19.152353,0.001073425980
867,19.170809,0.001071147522
868,19.193156,0.001072485110
869,19.217018,0.001075856762
870,19.234874,0.001057684878
871,19.253160,0.001034852469
872,19.270859,0.001082793169
873,19.291171,0.001056364407
874,19.310677,0.001049147282
875,19.333043,0.001057175458
876,19.353074,0.001054646539
877,19.371307,0.001060248378
878,19.391703,0.001048416005
879,19.414839,0.001035591681
880,19.432963,0.001088805545
881,19.454366,0.001050074988
882,19.471026,0.001056947889
883,19.491034,0.001072400071
884,19.510798,0.001027850155
885,19.530539,0.001036366408
886,19.550768,0.001047447297
887,19.578759,0.001018919853
888,19.600131,0.001071082802
889,19.620567,0.001046953947
890,19.639361,0.001020947502
891,19.659899,0.001027395700
892,19.687731,0.001100025085
893,19.706535,0.001033763317
894,19.727245,0.001019873360
895,19.746794,0.001019071599
896,19.766733,0.001035595366
897,19.788006,0.001046437513
898,19.809593,0.001037783329
899,19.829443,0.001018312982
900,19.851160,0.001031212170
901,19.871124,0.001045644710
902,19.891893,0.001036617127
903,19.915951,0.001008345557
904,19.940060,0.001020311797
905,19.960392,0.001019043788
906,19.981618,0.001036812294
907,20.000728,0.001030667663
908,20.021346,0.001007571638
909,20.042854,0.001018847584
910,20.069642,0.001032571954
911,20.092821,0.001002937673
912,20.112376,0.001034773187
913,20.130929,0.001005066453
914,20.149077,0.000993751283
915,20.168080,0.001031858919
916,20.188864,0.000997122857
917,20.212403,0.000991738803
918,20.231509,0.001042883493
919,20.251221,0.001003392394
920,20.269882,0.001011113313
921,20.295437,0.001014853465
922,20.314988,0.000981491511
923,20.333559,0.001005704887
924,20.354157,0.001017321020
925,20.375580,0.000998141413
926,20.394167,0.001002295579
927,20.418105,0.001003031223
928,20.438604,0.001009526440
929,20.460374,0.000992256931
930,20.482050,0.000992144743
931,20.501064,0.000991121832
932,20.527941,0.000976819269
933,20.550301,0.001007457576
934,20.572170,0.000999566119
935,20.672914,0.000979013249
936,20.706239,0.000991525305
937,20.736263,0.000999559679
938,20.769258,0.000976534801
939,20.796309,0.001008080451
940,20.819302,0.000988471633
941,20.843915,0.000976587319
942,20.864376,0.000991863699
